705391,5,6,0.05,0.2,0.1,63288,2026-03-22T21:10:07.745-705391-63288
705391,6,6,0.05,0.2,0.1,123070,2026-03-22T21:10:07.745-705391-123070
705391,7,6,0.05,0.2,0.1,833629,2026-03-22T21:10:07.745-705391-833629
705391,8,6,0.05,0.2,0.1,460453,2026-03-22T21:10:07.745-705391-460453
705391,9,6,0.05,0.2,0.1,604335,2026-03-22T21:10:07.745-705391-604335
705391,10,6,0.05,0.2,0.1,928929,2026-03-22T21:10:07.745-705391-928929
455326,1,6,0.05,0.2,0.1,860852,2026-03-22T21:10:07.745-455326-860852
455326,2,6,0.05,0.2,0.1,574344,2026-03-22T21:10:07.745-455326-574344
455326,3,6,0.05,0.2,0.1,9501,2026-03-22T21:10:07.745-455326-9501
455326,4,6,0.05,0.2,0.1,556082,2026-03-22T21:10:07.745-455326-556082
455326,5,6,0.05,0.2,0.1,706971,2026-03-22T21:10:07.745-455326-706971
455326,6,6,0.05,0.2,0.1,119397,2026-03-22T21:10:07.745-455326-119397
455326,7,6,0.05,0.2,0.1,442852,2026-03-22T21:10:07.745-455326-442852
455326,8,6,0.05,0.2,0.1,804166,2026-03-22T21:10:07.745-455326-804166
455326,9,6,0.05,0.2,0.1,673343,2026-03-22T21:10:07.745-455326-673343
455326,10,6,0.05,0.2,0.1,254646,2026-03-22T21:10:07.745-455326-254646
306470,1,6,0.05,0.2,0.1,149231,2026-03-22T21:10:07.745-306470-149231
306470,2,6,0.05,0.2,0.1,590337,2026-03-22T21:10:07.745-306470-590337
306470,3,6,0.05,0.2,0.1,502261,2026-03-22T21:10:07.745-306470-502261
306470,4,6,0.05,0.2,0.1,475518,2026-03-22T21:10:07.745-306470-475518
306470,5,6,0.05,0.2,0.1,976767,2026-03-22T21:10:07.745-306470-976767
306470,6,6,0.05,0.2,0.1,578736,2026-03-22T21:10:07.745-306470-578736
306470,7,6,0.05,0.2,0.1,202157,2026-03-22T21:10:07.745-306470-202157
306470,8,6,0.05,0.2,0.1,334350,2026-03-22T21:10:07.745-306470-334350
306470,9,6,0.05,0.2,0.1,757930,2026-03-22T21:10:07.745-306470-757930
306470,10,6,0.05,0.2,0.1,678572,2026-03-22T21:10:07.745-306470-678572
868789,1,6,0.05,0.2,0.1,948942,2026-03-22T21:10:07.745-868789-948942
868789,2,6,0.05,0.2,0.1,227269,2026-03-22T21:10:07.745-868789-227269
868789,3,6,0.05,0.2,0.1,297755,2026-03-22T21:10:07.745-868789-297755
868789,4,6,0.05,0.2,0.1,626132,2026-03-22T21:10:07.745-868789-626132
868789,5,6,0.05,0.2,0.1,835003,2026-03-22T21:10:07.745-868789-835003
868789,6,6,0.05,0.2,0.1,579035,2026-03-22T21:10:07.745-868789-579035
868789,7,6,0.05,0.2,0.1,78485,2026-03-22T21:10:07.745-868789-78485
868789,8,6,0.05,0.2,0.1,724934,2026-03-22T21:10:07.745-868789-724934
868789,9,6,0.05,0.2,0.1,231540,2026-03-22T21:10:07.745-868789-231540
868789,10,6,0.05,0.2,0.1,637266,2026-03-22T21:10:07.745-868789-637266
753714,1,6,0.05,0.2,0.1,374274,2026-03-22T21:10:07.745-753714-374274
753714,2,6,0.05,0.2,0.1,943658,2026-03-22T21:10:07.745-753714-943658
753714,3,6,0.05,0.2,0.1,695405,2026-03-22T21:10:07.745-753714-695405
753714,4,6,0.05,0.2,0.1,484784,2026-03-22T21:10:07.745-753714-484784
753714,5,6,0.05,0.2,0.1,270968,2026-03-22T21:10:07.745-753714-270968
753714,6,6,0.05,0.2,0.1,646222,2026-03-22T21:10:07.745-753714-646222
753714,7,6,0.05,0.2,0.1,211984,2026-03-22T21:10:07.745-753714-211984
753714,8,6,0.05,0.2,0.1,369722,2026-03-22T21:10:07.745-753714-369722
753714,9,6,0.05,0.2,0.1,543943,2026-03-22T21:10:07.745-753714-543943
753714,10,6,0.05,0.2,0.1,913868,2026-03-22T21:10:07.745-753714-913868
705391,1,6,0.05,0.2,0.1,302465,2026-03-22T21:10:07.745-705391-302465
705391,2,6,0.05,0.2,0.1,390753,2026-03-22T21:10:07.745-705391-390753
705391,3,6,0.05,0.2,0.1,994198,2026-03-22T21:10:07.745-705391-994198
705391,4,6,0.05,0.2,0.1,444158,2026-03-22T21:10:07.745-705391-444158
705391,5,6,0.05,0.2,0.1,240892,2026-03-22T21:10:07.745-705391-240892
705391,6,6,0.05,0.2,0.1,812106,2026-03-22T21:10:07.745-705391-812106
